,OBJID,RA_PSEUDOHOST,DEC_PSEUDOHOST,Z,ZERR,ZWARN,DELTACHI2,SPECTYPE
3242,A202212311115368m070433,168.90359450010152,-7.0761163020569615,,,,,
3243,A202212250324501m170809,51.20505756958535,-17.138880789593742,,,,,
3244,T202301091113214m051532,168.33399794855902,-5.2632105155479465,,,,,
3245,A202212131038387m080816,159.6614047810465,-8.137860357895375,0.419306113721904,8.96097171816531e-05,0,1232.10596998967,QSO
3246,T202211010005283m004035,1.3690055709830582,-0.6751277963362288,,,,,
3247,T202211160338379m162712,54.66310355476224,-16.44474391625229,,,,,
3248,T202211102318390m004127,349.662983511906,-0.6924192872832282,,,,,
3249,A202210200330436m141214,52.68187486138349,-14.204012300758729,0.492998734990425,1.93410305873838e-05,0,3441.25617134571,GALAXY
3250,T202301031052575m052607,163.23254689108015,-5.43153720624344,0.175251910078577,4.09514696994302e-05,0,1002.55390607193,GALAXY
3251,A202212191053364m080320,163.3966905039287,-8.044518835849338,,,,,
3252,T202211190342162m164046,55.55652730277034,-16.66866583352025,,,,,
3253,A202208212116190p063151,319.07939819140705,6.531080433058274,1.79488302520948,0.000636950218170928,0,1078.13479961921,QSO
3254,A202211040344409m152328,56.15646357230207,-15.38898149084578,,,,,
3255,T202211012318431m004241,349.70087448748137,-0.7097247487110443,,,,,
3256,A202211160337580m145954,54.50458534396289,-14.998658653076411,,,,,
3257,A202210022131171p070151,322.8223348332531,7.033632203372543,,,,,
3258,A202210022202475m003837,330.6966543933103,-0.647342347030056,,,,,
3259,A202211160311118m164418,47.810985107761326,-16.744407674493637,,,,,
3260,A202211160336306m164242,54.13165495866068,-16.71838438089951,,,,,
3261,A202208212121182p063740,320.3288042893134,6.625429641350364,,,,,
3262,A202211040326173m160217,51.55640110098711,-16.03116194878566,,,,,
3263,A202211220327487m160153,51.95103584397699,-16.03379178925994,,,,,
3264,T202211010005568m012656,1.4872942210889406,-1.4511789027273925,,,,,
3265,A202208292235529m000507,338.970479825894,-0.0855521298392422,,,,,
3266,T202211072318067m002715,349.52633570682025,-0.4499364804546405,,,,,
3267,A202210022357141m000036,359.31526891012044,-0.0032646798525249,,,,,
3268,T202301031039439m053726,159.92474863296934,-5.622113756713248,,,,,
3269,A202301241101476m073728,165.45202933515017,-7.616165834036601,0.262210029699966,4.4286314942823e-05,0,565.690495997667,GALAXY
3270,T202301031040076m065832,160.03141350378093,-6.9751522581788565,,,,,
3271,T202210232325017m010501,351.257702857671,-1.0705964095292728,,,,,
3272,A202212191053110m071932,163.29609751531785,-7.325634874608592,0.936838352386711,0.000184589130554865,0,216.01025865227,QSO
3273,A202210202357209m003313,359.336746264492,-0.5505391276271844,,,,,
3274,A202209142355238m004543,358.84943055378943,-0.7620178413023939,,,,,
3275,A202210022331524p005247,352.96650576044726,0.8769639531738391,,,,,
3276,A202211160311306m150930,47.87456508674974,-15.16677067120737,,,,,
3277,A202301180341149m170542,55.3121534023153,-17.095050959439302,,,,,
3278,A202208292349087m000809,357.28655361201663,-0.135980894876977,0.651255295103679,4.56888625376017e-05,0,1103.6554877758,QSO
3279,A202209142304077m002132,346.03229902452847,-0.3590217236514924,,,,,
3280,T202211012339435m001017,354.93143426564586,-0.1618610618898665,,,,,
3281,A202211160343111m162412,55.80263457754859,-16.39181313901134,,,,,
3282,A202209142219568m001802,334.9824382192167,-0.3079653772124678,,,,,
3283,A202210022304497p001801,346.2009903378292,0.3115096679867969,,,,,
3284,A202301181038595m072552,159.74797062371846,-7.431346079771898,0.490382954715645,4.78724786128085e-05,0,668.461341351271,GALAXY
3285,T202210022110176p040653,317.5713579202737,4.10868278354446,,,,,
3286,T202212191047212m072213,161.83762245053285,-7.369805757310787,0.301100298809837,3.82379192958026e-05,0,291.901849806309,GALAXY
3287,A202301060316173m143200,49.06451339434063,-14.5286326174682,0.050260591516618,4.33667288833124e-06,0,11687.7224505842,GALAXY
3288,A202212191100076m062558,165.01880258388135,-6.432816561469467,,,,,
3289,T202211102316353m002954,349.148769459364,-0.4984548623228934,,,,,
3290,A202212161057272m070414,164.36376247199175,-7.070731762047156,,,,,
3291,T202209052229536m002306,337.46850262126696,-0.3867984812638728,,,,,
3292,A202209142315223m004422,348.84322827206705,-0.7397063304228253,,,,,
3293,T202211012319082p001819,349.7755226515624,0.308613805651026,,,,,
3294,A202210022300416m000552,345.1743358364387,-0.109487309642134,,,,,
3295,A202208292308187m002618,347.0837054547084,-0.4359213570342711,,,,,
3296,A202210022332092p004747,353.0316588464448,0.797718562756487,,,,,
3297,T202211220342060m162357,55.52840495610848,-16.391151274448408,,,,,
3298,A202209142329159m011236,352.3164862085632,-1.2100197536778117,,,,,
3299,A202208292222571p003309,335.7392498418677,0.557470850432499,,,,,
3300,A202209142304489m005433,346.2150188321002,-0.9207402553611642,,,,,
3301,T202301181055582m061925,163.99259513675997,-6.3235059148922685,,,,,
3302,T202212131052224m080252,163.0938459636825,-8.046436688607788,0.0524340631090522,4.41252024614821e-06,0,37730.3941765428,GALAXY
3303,T202208152133547p040350,323.4759197242117,4.065840026959653,,,,,
3304,T202211012314374m010726,348.65614253276675,-1.118989258913659,,,,,
3305,T202211102325426m013142,351.42529332243566,-1.5304796627259611,,,,,
3306,A202208292258258m005359,344.61448041704193,-0.919165409823298,,,,,
3307,T202211010007117m013447,1.7982555372986988,-1.5784923919191507,,,,,
3308,A202211160316479m144126,49.19819226443862,-14.683281236790435,,,,,
3309,A202209142223298m013040,335.87459733048814,-1.511080549451435,0.0794806143442448,1.49556822256722e-06,0,16112.2562417984,GALAXY
3310,A202210022247364m011007,341.8948106618259,-1.1701168169802458,,,,,
3311,A202210022356570m002047,359.23052059722465,-0.3576149550626296,,,,,
3312,A202210202343072m010258,355.78053946863906,-1.0593924987973635,,,,,
3313,A202212311108244m060436,167.101620608389,-6.0767804936724765,,,,,
3314,A202211042115428p055015,318.9285552777304,5.837483368115335,,,,,
3315,A202210020005547m002404,1.4783717400712075,-0.4011969522767805,,,,,
3316,A202209142113113p065000,318.2970828838482,6.833369141390226,,,,,
3317,A202301241109030m060327,167.2608715048525,-6.053630334555025,,,,,
3318,A202210022338544m004931,354.7205410919128,-0.8261645253864196,,,,,
3319,A202209142233109m004902,338.3093248982586,-0.8292417491531314,0.0586696822665699,1.2432715457561e-05,0,17906.2662224099,GALAXY
3320,A202208212131131p051058,322.7954211306725,5.177525709417423,,,,,
3321,A202301241114267m054244,168.62023765086266,-5.708555500056304,,,,,
3322,A202208152107014p041648,316.7560353446422,4.281733654476415,0.215939273835943,9.27370743779345e-05,0,183.597925401293,GALAXY
3323,A202209142245558m003934,341.4829648404373,-0.6596165017947951,0.767562591413183,8.40300295510844e-05,0,196.440800443292,QSO
3324,A202211072127245p070954,321.852244846643,7.164915778960287,,,,,
3325,A202211042117346p064943,319.3932359380217,6.838498543166932,,,,,
3326,A202208292241369m004042,340.4039696482586,-0.6785934117975168,0.654904603651854,5.96061786794647e-05,0,140.871015989222,GALAXY
3327,A202209050337210m150112,54.3377574546646,-15.020112244418636,0.491342844120129,7.52436436024294e-05,0,838.671183172613,QSO
3328,A202208212110206p062313,317.586286061802,6.3869767013454,,,,,
3329,A202211072322204p003157,350.58597462555826,0.5554085768855335,,,,,
3330,A202208212124536p063832,321.2271086510098,6.645264085300106,,,,,
3331,A202301241110573m072537,167.72366181819447,-7.406511934149314,,,,,
3332,A202211160302261m164619,45.61568044089166,-16.776842612622307,,,,,
3333,A202210060346090m145325,56.537599054619214,-14.890580713895137,,,,,
3334,T202211012314340m015412,348.64257466452017,-1.912880069331521,1.51850935052978,0.000140992163998394,0,30.539253488183,GALAXY
3335,A202208212129130p052010,322.31212474172537,5.330414090101328,,,,,
3336,T202211102306575m001416,346.7388219098438,-0.2393253205665127,,,,,
3337,A202212191055529m052824,163.97049473406756,-5.473575037589644,,,,,
3338,A202212190328067m172259,52.02346318141056,-17.372167013445782,,,,,
3339,A202301210339532m154933,54.96979616710509,-15.820404502239448,,,,,
3340,A202212131039452m072904,159.93855925261062,-7.4846227523155235,0.191906132244535,3.1862739356367e-05,0,885.759332526475,QSO
3341,A202212250325015m163338,51.2666946746472,-16.570669102004665,,,,,
3342,A202211042129060p065705,322.275326832466,6.951596983534948,0.182357882968973,4.83515113285276e-06,0,4204.99820446968,GALAXY
3343,A202210080258493m150407,44.70726453777815,-15.063813261327272,,,,,
3344,T202208292112159p060310,318.07534116069485,6.047487641269838,,,,,
3345,A202210292359275m000818,359.8647133286297,-0.1383933243772017,0.714258451732051,7.26455681079946e-05,0,1299.02466440201,QSO
3346,A202210060312332m143915,48.13838154362327,-14.654366641116525,,,,,
3347,A202212191042468m075140,160.69524240111824,-7.861442348180928,,,,,
3348,A202208152103224p052303,315.8435461768133,5.384381226204217,,,,,
3349,A202210060344179m170115,56.07491476466552,-17.02092085928884,,,,,
3350,A202209050340032m140913,55.01338453129044,-14.15388082448849,,,,,
3351,A202301241047028m063158,161.7616789508418,-6.53300080851108,1.87127496799205,0.000470058286494713,0,18.6765585113317,QSO
3352,A202210022259214m015113,344.8393368283844,-1.853717657000296,-0.00199569129234795,4.13114935733491e-48,1570,1.94266889222573e+84,STAR
3353,A202209050338285m134842,54.61911354334878,-13.811922862962785,,,,,
3354,T202211102314079m000238,348.5347860247797,-0.0451910426087986,,,,,
3355,T202208212117515p042210,319.46824779116554,4.374481245214459,,,,,
3356,A202211040346474m154042,56.694527182921455,-15.691470185204455,,,,,
3357,A202212220258527m141416,44.70949852014308,-14.23260600564302,,,,,
3358,A202211160325115m143843,51.3158234161137,-14.640204859511284,,,,,
3359,A202211072324071m000346,351.037574171974,-0.0631696012527774,,,,,
3360,A202208212115441p042304,318.9505672318918,4.380728882847087,,,,,
3361,A202211160329228m161230,52.3393726369804,-16.213731577964726,,,,,
3362,A202211160303150m160138,45.8094007689486,-16.022970280129734,,,,,
3363,T202210060325482m152142,51.45187327380839,-15.3620204576456,,,,,
3364,A202208212104136p040554,316.0589301560118,4.097400843238153,,,,,
3365,A202208292256121m004511,344.05069215672364,-0.7533239168257785,0.856067736138478,0.000164852459750816,0,407.195663839579,QSO
3366,A202301180341214m160214,55.340462495258535,-16.042744078620498,0.633867714665768,5.63941737270776e-05,0,1370.93678101897,QSO
3367,A202211160314440m163554,48.68355990819534,-16.59850546402897,0.23947385310385,7.29726857171687e-05,0,391.387803407386,GALAXY
3368,A202301181038426m064419,159.67744323275605,-6.738887786904841,,,,,
3369,A202210022332157p003955,353.06466123299606,0.6570626342214196,,,,,
3370,A202211040329247m140520,52.35655684558997,-14.097811437597244,,,,,
3371,A202210022356037m000346,359.0183442373052,-0.0632676636566116,,,,,
3372,A202209052235261m004233,338.8533346360313,-0.7114627548232977,1.0647663620443,2.47227184651619e-05,0,339.724953114986,GALAXY
3373,A202208212129594p040636,322.5028688478872,4.100716378066372,,,,,
3374,T202301181112352m060919,168.15929875679018,-6.168692818164678,,,,,
3375,A202209142314245m002014,348.6022921713534,-0.3373742108053208,0.945600084324236,0.00038326467679698,0,168.912285424769,QSO
3376,A202211160326063m160608,51.51834769625099,-16.093503236429807,,,,,
3377,A202208212127365p042647,321.9109331535232,4.449846329421714,,,,,
3378,T202210022127241p063924,321.8557855920814,6.658882360464375,,,,,
3379,A202210020002375m013739,0.6555828332873593,-1.6218116736614427,,,,,
3380,A202212221049482m063944,162.45099325858178,-6.662234094370048,,,,,
3381,T202211012311434m012006,347.92280804617087,-1.3445899368922885,,,,,
3382,A202210060314579m151630,48.74153118142487,-15.275270577235968,,,,,
3383,T202211012323475m011808,350.9475743118267,-1.2976306473199783,,,,,
3384,A202301241104250m071647,166.09746849784992,-7.2890980902657825,,,,,
3385,A202210060259123m161148,44.80332620072648,-16.19300650375655,,,,,
3386,A202208292227109m003118,336.8206462105689,-0.5199759832653534,0.558002647959995,7.21082756204065e-05,0,728.515525177121,GALAXY
3387,A202212191050362m065159,162.65179497105152,-6.866961026188708,,,,,
3388,A202208212119558p060928,319.9854850510748,6.158889082961952,,,,,
3389,A202212191053409m061826,163.4207942389398,-6.3074615780563645,,,,,
3390,A202210022352140m005406,358.06156616083723,-0.9050786483302798,,,,,
3391,T202211102307174m003923,346.8230277167001,-0.6567603838556952,,,,,
3392,T202208212115097p041431,318.7869253113807,4.249818732773408,,,,,
3393,A202301211047448m062922,161.94178365922204,-6.504579625779625,,,,,
3394,A202208292122128p055414,320.5615384765743,5.907818141758203,,,,,
3395,A202208082220206p003612,335.0861109039249,0.6034447519522707,0.162725539988964,2.13188105625317e-05,0,3888.1468604207,GALAXY
3396,A202211160342110m135243,55.54539090006701,-13.89370997589232,,,,,
3397,A202211012310593m004819,347.75113570074325,-0.8073824049098961,,,,,
3398,A202211160330341m145219,52.641975557118805,-14.873137037014027,,,,,
3399,A202212191052045m074110,163.01886986934127,-7.686332097024743,,,,,
3400,T202209142301198m012649,345.33216687126315,-1.44660326963179,,,,,
3401,T202301031100395m070700,165.1629156666238,-7.11516850191188,,,,,
3402,T202211160344566m163956,56.24718169470435,-16.65668974930249,0.394401151226407,6.65615432243691e-05,0,63.6697482615709,GALAXY
3403,T202211102329349m002931,352.3936657203298,-0.4929805119915216,,,,,
3404,A202211012353383m015325,358.3986052286997,-1.8934881109292752,,,,,
3405,A202210060325536m162937,51.47357790118398,-16.493831458000898,,,,,
3406,A202210022253361m002045,343.400451466334,-0.3461351237338161,2.3644875080695,0.0013146401498903,0,802.622074143495,QSO
3407,A202210022353482m011418,358.4430971186555,-1.2314411480779583,,,,,
3408,A202211160315075m134517,48.79279606332533,-13.741329735419065,,,,,
3409,A202211040342246m155033,55.595697433497264,-15.844624951248145,,,,,
3410,A202208212121450p041201,320.43847899426214,4.202934320920139,,,,,
3411,A202209142339490m010731,354.9542532454751,-1.125459530899325,,,,,
3412,A202211102239161m002948,339.8172863834748,-0.4967604717605304,,,,,
3413,T202301101109443m073509,167.43556464987702,-7.592546699630815,0.0282561278678525,1.21259561547699e-05,0,13075.6207836926,GALAXY
3414,A202210202353010m001353,358.22968336002657,-0.2254217751049681,0.968567541718244,3.92618237972049e-05,0,196.713926782832,GALAXY
3415,T202210060326045m164315,51.5239795815138,-16.7225871821241,,,,,
3416,A202211160342006m172114,55.5134960706953,-17.352824747032756,,,,,
3417,A202209142338231m014223,354.5967045346084,-1.7065138161900526,,,,,
3418,A202209142245365m012356,341.4022852341957,-1.3989408126922689,0.853849430110046,8.48521319493306e-05,0,516.397080585361,QSO
3419,A202208292325449p000326,351.4264760645954,0.0725936475402107,,,,,
3420,T202208212111320p052119,317.88681299307507,5.352288873900332,,,,,
3421,T202211102326319m014208,351.63435870964787,-1.7026910759189424,,,,,
3422,A202210022227230m004550,336.8432979381228,-0.7582388062886315,,,,,
3423,A202208292325494p004236,351.4280529604672,0.6895379872458807,,,,,
3424,A202211160329260m161310,52.35592216851026,-16.213030566605145,,,,,
3425,A202212191045282m053754,161.3681073086792,-5.623763200312177,,,,,
3426,A202209142231548m011040,338.00103156620787,-1.181651939375697,,,,,
3427,A202208082128057p054915,322.0240792005962,5.820922130919684,1.53311616639782,0.000203067428569396,4,8.86045300215483,GALAXY
3428,T202212311113109m064110,168.28734147084543,-6.685815904498888,,,,,
3429,A202210022337388m002016,354.41060536750183,-0.3375411523267632,,,,,
3430,T202212250330385m161115,52.65998711874342,-16.174586293292727,,,,,
3431,A202208292352088p000636,358.02842803072105,0.111407441410024,,,,,
3432,A202212131040307m063504,160.1206918217992,-6.582692381568535,,,,,
3433,A202209142335300p003206,353.8751665973952,0.5350830138455874,,,,,
3434,A202301180331090m164018,52.79118136550464,-16.654013850485043,0.119936814450795,2.53799413790034e-05,0,310.006190869957,GALAXY
3435,A202209142304158m003010,346.0659130330464,-0.5029306103142858,0.434526158363695,1.3310897750051e-05,0,25005.7219192982,QSO
3436,A202210022251420m003307,342.9133220359227,-0.542215455693308,,,,,
3437,A202208292345141p000338,356.31504061077464,0.0643436199876612,,,,,
3438,A202208152124145p054322,321.06084064421066,5.724146752528118,,,,,
3439,A202210060256498m164053,44.20775436752957,-16.681511551495664,0.476502226807531,1.81744728765142e-05,0,21615.740721941,QSO
3440,A202212311114174m054259,168.57478732350762,-5.723317287435062,,,,,
3441,T202211102313387m004750,348.41091631431146,-0.7986111062715697,,,,,
3442,A202211190322466m143238,50.70958097826406,-14.563102217339026,,,,,
3443,A202208212112461p061321,318.1931025132694,6.235117356866989,,,,,
3444,A202208212124454p043544,321.1937975910651,4.595207269706909,,,,,
3445,A202210060311466m162543,47.944584912773095,-16.428832223097288,,,,,
3446,A202212191054478m075146,163.69020800323025,-7.861664287202511,,,,,
3447,T202208292310563p001555,347.7276888255008,0.2614363378394504,,,,,
3448,A202208212124034p053415,321.01713066765427,5.5784942401629065,,,,,
3449,T202212280330232m160943,52.59733790254336,-16.163611055580155,,,,,
3450,T202211102319132m003307,349.80713092443403,-0.5494577045407905,,,,,
3451,A202210200315386m161323,48.91124874729236,-16.22331951319138,,,,,
3452,A202210060302598m143725,45.74929427290043,-14.623634604373851,-0.00199570145091582,4.13115987161332e-48,1698,1.94266889222573e+84,STAR
3453,A202211160327090m172249,51.79169638814437,-17.38010396739469,,,,,
3454,A202209142330291p003746,352.6215385962866,0.6296022138403894,0.535137763749169,2.10208686088388e-05,0,13826.1496915221,QSO
3455,A202211160341078m164927,55.28294533594016,-16.82424556619026,,,,,
3456,A202211160325494m161424,51.46599467588019,-16.24418320702696,,,,,
3457,T202211102321204p004955,350.33279724379963,0.8332357381442419,,,,,
3458,A202210022255545p000627,343.98164351529846,0.1161919126727451,,,,,
3459,A202212191108364m072911,167.15444317257675,-7.491627330466662,,,,,
3460,A202208212107339p045831,316.89158967559814,4.975491082220568,0.470744075421241,4.52899144951955e-05,0,2618.7720503211,QSO
3461,A202209052241079p000635,340.28131928892543,0.1243583637546146,,,,,
3462,T202210060350237m154300,57.60396408940503,-15.71073843618334,,,,,
3463,T202211042103256p052907,315.8513312989478,5.491497601766327,,,,,
3464,A202211160327056m162232,51.78415647947123,-16.380854739814282,,,,,
3465,T202209142349479m012456,357.45032737858264,-1.41551126708292,,,,,
3466,A202208292255114p000305,343.8005684748879,0.0493065193710628,,,,,
3467,T202301181107384m052301,166.90893136309003,-5.384143358463552,,,,,
3468,T202208212117223p043920,319.3434169000952,4.656663413330602,,,,,
3469,A202211160314549m151647,48.73976479127454,-15.27732368282658,,,,,
3470,T202210290007516m011748,1.9637628718462683,-1.2956217636530103,,,,,
3471,A202301181104093m072829,166.03859045602084,-7.487040883986852,,,,,
3472,A202208212112109p060037,318.0457413941264,6.010265584329956,,,,,
3473,A202211190315597m142258,49.000712016948455,-14.38550674887174,,,,,
3474,A202208152129220p070605,322.34193703310973,7.101551446371635,0.788809443623364,0.000168659330067445,0,1598.64131177403,QSO
3475,T202210022232088p004238,338.0394378678632,0.716481588914526,,,,,
3476,A202301180324007m140405,51.00291039027206,-14.068135069327552,,,,,
3477,A202208152120021p072032,320.01000188301884,7.352142039222896,,,,,
3478,A202210200326110m163213,51.54139534124506,-16.542043202764447,,,,,
3479,T202210022207046m010226,331.7830920967144,-1.0579169862600502,,,,,
3480,A202208292327313m000745,351.8805430204536,-0.1287189126887636,,,,,
3481,T202301031109232m074240,167.3372625785651,-7.71336378671204,,,,,
3482,A202301181042006m053543,160.50243192860862,-5.599344530049655,,,,,
3483,T202212130326459m163544,51.69695408670562,-16.577504346983524,,,,,
3484,T202211102316585m005152,349.2449031218076,-0.8648418266297996,,,,,
3485,T202211012326180m000315,351.57282329965955,-0.0491896734899197,,,,,
3486,A202208212116105p062956,319.03884623658564,6.49621158550043,,,,,
3487,A202212250326033m165304,51.51288585487573,-16.882719197296964,,,,,
3488,A202208152129278p043343,322.36943511159615,4.566413962513228,,,,,
3489,A202208292235089p000811,338.7872135870166,0.1366248458402825,0.319181532160581,3.92621577972477e-05,0,1746.87379320059,QSO
3490,A202209142227447p000010,336.9282965232427,0.003668005898667,,,,,
3491,A202208212114348p045707,318.6453642925801,4.95195443913461,,,,,
3492,A202210060301435m163447,45.43146310918418,-16.58004028701218,,,,,
3493,A202208212123376p055723,320.8988470768709,5.954304852957476,,,,,
3494,A202210202356141m001047,359.05906638944464,-0.1799428431797463,,,,,
3495,A202210200258447m163434,44.68648123804101,-16.576500772826886,,,,,
3496,T202211160302246m165603,45.60659868396707,-16.917518670959858,,,,,
3497,A202210060343040m150212,55.76688337029241,-15.03691019257241,0.225402848391913,1.95332190717688e-05,0,90082.4326713532,QSO
3498,A202211160301474m170621,45.42517214500909,-17.093606424779257,,,,,
3499,A202209142328107m000542,352.0478637492602,-0.0940393335275086,,,,,
3500,T202212160314022m172059,48.50708565719158,-17.350064323596328,0.293391850418523,5.4636371269662e-05,0,545.37175425142,GALAXY
3501,T202210022242501m000655,340.70349421748085,-0.1137869015996633,,,,,
3502,A202208082130310p041938,322.62916892295794,4.321541299271573,,,,,
3503,A202211040330565m165455,52.73575725293094,-16.91558894628108,,,,,
3504,A202211160330273m160425,52.61429861686978,-16.09018798329399,,,,,
3505,T202301211057219m051722,164.33844858185012,-5.303071395330667,,,,,
3506,A202301241049439m072504,162.43300116163962,-7.41794787068465,,,,,
3507,A202212191052287m080619,163.11252419450292,-8.109694458837925,,,,,
3508,A202208152130004p064115,322.49809418937747,6.680565266010088,,,,,
3509,A202208292222048m000102,335.5133583904646,-0.031977743438047,,,,,
3510,A202211220342451m141453,55.688386203232696,-14.248220347399927,,,,,
3511,T202212161040295m080753,160.12943260539362,-8.134348389069487,,,,,
3512,A202301181101243m063309,165.35520503158992,-6.555845427658264,,,,,
3513,A202210200258269m142047,44.610232500649,-14.333935703590903,,,,,
3514,A202208152114336p055244,318.6401966538971,5.860954097361625,,,,,
3515,A202210060326034m154249,51.52855664274328,-15.703974120765672,,,,,
3516,T202211012326202m004805,351.5753708228729,-0.7876909924273352,,,,,
3517,A202210080302505m171809,45.71048971564247,-17.302737375319637,,,,,
3518,T202301211050409m065904,162.67356506072193,-6.994858746260844,,,,,
3519,A202211160315079m152629,48.78713802287576,-15.433497970825998,,,,,
3520,A202211220325308m171023,51.37490356148516,-17.1714636700162,,,,,
3521,A202211160301151m172601,45.31211742389893,-17.43601287814001,,,,,
3522,A202209142320225p003808,350.09146816478443,0.6416405076984663,,,,,
3523,A202209142211098m002327,332.79636819255734,-0.3890805900117027,,,,,
3524,A202211220329548m160432,52.47600815465316,-16.088699814059876,,,,,
3525,T202211012353081m003946,358.2936638754498,-0.6632305837541776,,,,,
3526,A202209142220089m010851,335.02298739816626,-1.145644572541302,,,,,
3527,A202208212131274p051327,322.8604534447779,5.227070847954698,,,,,
3528,A202301101111335m053510,167.88969663520732,-5.586368470558666,,,,,
3529,A202301241112298m051547,168.1240844315104,-5.263238088287329,0.66957282656694,9.51248008493696e-05,0,642.887110345066,QSO
3530,A202208212105549p055947,316.4799956520767,6.002692655951429,,,,,
3531,A202212281050525m052549,162.71875553493223,-5.430507713682887,,,,,
3532,T202208292131403p050412,322.9012621560938,5.076749223410177,,,,,
3533,A202301181105525m072812,166.47565185392702,-7.470142977283943,,,,,
3534,A202212161052139m051054,163.05822568526804,-5.181982590220711,0.123699508086178,1.03408520003144e-05,0,10618.0308752656,GALAXY
3535,A202208212112547p045216,318.2287590623313,4.864397329604087,,,,,
3536,A202301181037195m070607,159.33154440725278,-7.102070932179902,,,,,
3537,A202210200300091m142334,45.03962792017077,-14.385118441428324,,,,,
3538,T202212311041351m080421,160.4018867665751,-8.070965631170344,,,,,
3539,A202208212117018p054550,319.2587958454017,5.7679395848305015,,,,,
3540,A202209050337289m151041,54.37074871511318,-15.178379422998194,,,,,
3541,A202211040350098m151602,57.53632925152908,-15.26669448114594,,,,,
3542,T202211012337547m012927,354.4710162493944,-1.500374220758781,,,,,
3543,A202212311118212m071451,169.58358503544787,-7.247816635397085,,,,,
3544,A202211040328546m164627,52.22433136300152,-16.769659917004574,,,,,
3545,A202211042104199p050846,316.0816048360163,5.146579632265243,,,,,
3546,A202212191043260m071432,160.8584238589549,-7.242308899752071,,,,,
3547,A202212130330414m141325,52.68900398301503,-14.223969805925066,,,,,
3548,A202208212131196p051406,322.83799487601857,5.229667965638366,,,,,
3549,A202208082133539p050341,323.47829079281166,5.054756358413241,,,,,
3550,A202211160347062m145942,56.76253577010134,-14.993016560745817,,,,,
3551,A202210060323222m143501,50.84292153550172,-14.583869020797716,,,,,
3552,A202211040330008m143356,52.511351295589805,-14.560375438945917,,,,,
3553,A202208212105369p045737,316.406081322104,4.956178750884781,-0.00199569129234795,4.13114935733491e-48,1570,1.94266889222573e+84,STAR
3554,A202212281101378m062413,165.41297301744942,-6.394406788900887,,,,,
3555,T202301040350170m155152,57.57651411933536,-15.864865300320988,,,,,
3556,A202208212131322p051250,322.8825455376037,5.220460726062659,,,,,
3557,A202208212130587p042122,322.7486639595384,4.350768646464704,,,,,
3558,A202301241104446m052329,166.1858297274932,-5.39163414793477,0.29018952153238,5.88870825210395e-06,0,3290.54984045029,GALAXY
3559,A202208292223044p004203,335.76817082911936,0.7007105268767323,,,,,
3560,A202212311118339m064851,169.6441559599619,-6.82362732914229,,,,,
3561,A202212191047561m064049,161.98188046588854,-6.678899754686972,,,,,
3562,A202208212127070p065847,321.77921335821446,6.979695138396445,0.439699707258277,5.81404529660408e-05,0,1819.06274887919,QSO
3563,A202210200314088m142412,48.53842093374988,-14.411639120722256,,,,,
3564,A202211042122599p052443,320.7500061484071,5.411972892409235,,,,,
3565,A202210200324107m162036,51.05298056089072,-16.359823236520867,,,,,
3566,A202210022309036m002050,347.2714772928959,-0.3498864006161442,,,,,
3567,A202209142331513p000031,352.9638113691768,0.0087699481100515,,,,,
3568,A202209142308147p001131,347.05418716601525,0.1876343398254714,,,,,
3569,A202301181058408m080138,164.66678547032149,-8.039643200726577,,,,,
3570,A202210022357539p003255,359.4735488874439,0.5463429977895556,,,,,
3571,A202212190317496m164557,49.45078132508384,-16.763610784504,,,,,
3572,A202212311116133m075514,169.05528105466863,-7.920800147387773,,,,,
3573,T202211102315376m014939,348.9065878847595,-1.8260847910495728,,,,,
3574,A202208292221317p002845,335.3757350339125,0.4779385840928819,,,,,
3575,A202210020006199m014133,1.583237649942168,-1.6926600107539191,0.557537101586624,2.93188116143826e-05,0,6304.66378414631,QSO
3576,A202212131049074m064412,162.28095147535507,-6.736786438545039,-0.00199570145091582,4.13115987161332e-48,1698,1.94266889222573e+84,STAR
3577,A202211160328174m153304,52.06016402260536,-15.561938775531685,,,,,
3578,A202301241050106m072511,162.5443614350768,-7.41994382602584,,,,,
3579,T202211102328370m002509,352.1549493066601,-0.4201515474457856,,,,,
3580,A202301031044130m061717,161.05435927930563,-6.28833101325637,,,,,
3581,T202208212109045p064822,317.2669712531488,6.805060985746059,,,,,
3582,A202301210345252m150815,56.36234846256857,-15.13525097069548,,,,,
3583,T202208292324445p001655,351.1784481229477,0.2814968547818245,,,,,
3584,A202212191052118m073027,163.04934234565405,-7.507771120656112,,,,,
3585,A202301181042102m072122,160.5424860982501,-7.356274370498133,,,,,
3586,A202210200325481m154008,51.44804467178997,-15.681570115399191,,,,,
3587,A202212191047461m082203,161.9419544160892,-8.36760673558027,,,,,
3588,A202209142254066p004950,343.5278549245419,0.8305468943292923,0.731368271709576,6.56009461482279e-05,0,439.673856586218,GALAXY
3589,A202208292324347m002526,351.1448372691492,-0.4241124916048356,0.590051051683071,2.47951771182727e-05,0,3268.82670485973,QSO
3590,T202208292222027p003257,335.5135295343427,0.5475956225809865,0.749433382053118,2.20544858989982e-05,0,26.4932942837477,GALAXY
3591,A202211102218274p000657,334.6143937498727,0.1160680862019699,,,,,
3592,A202209142210489m005332,332.6984364664721,-0.9019018172085264,,,,,
